Company,Global_Head,Region,Country,City,Depot_ID,Depot_Name,Vehicle_ID,Vehicle_Type,Fuel_Type,Vehicle_Capacity_Kg,Driver_ID,Driver_Name,Driver_Experience_Years,Trip_ID,Trip_Date,Month_Name,Quarter,Day_of_Week,Route_ID,Route_Name,Planned_Distance_KM,Actual_Distance_KM,Planned_Duration_Min,Actual_Duration_Min,Fuel_Consumed_Liters,Energy_Used_kWh,Fuel_Efficiency,Fuel_Efficiency_Unit,Deliveries_Planned,Deliveries_Completed,Deliveries_Failed,On_Time_Delivery,Vehicle_Downtime_Minutes,Downtime_Reason,Idle_Time_Minutes,Safety_Incident_Flag,Incident_Type,Load_Weight_Kg,Load_Utilization_Percent,Route_Efficiency_Score,CO2_Emissions_Kg,Cost_per_KM_USD,Total_Trip_Cost_USD
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0031,Delivery Van,Diesel,1200,DRV0032,Maria Clark,2.7,TRIP602893,2026-01-02,Jan-2026,Q1,Friday,RT-Route-Suburb,Route-Suburb,190.3,195.3,269.0,281.4,12.22,0.0,15.98,km/L,14,10,4,No,159.3,Vehicle Breakdown,33.8,No,None,653.3,54.44,93.15,32.75,0.781,165.54
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0032,Box Truck,Diesel,4500,DRV0033,Grace Bell,7.3,TRIP602998,2026-01-02,Jan-2026,Q1,Friday,RT-Route-Suburb,Route-Suburb,69.7,70.0,105.6,131.2,11.11,0.0,6.3,km/L,20,18,2,No,14.1,Traffic Delay,20.2,No,None,2417.8,53.73,80.14,29.77,0.399,41.59
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0033,Refrigerated Truck,Diesel,5000,DRV0034,Emma Garcia,13.4,TRIP603102,2026-01-02,Jan-2026,Q1,Friday,RT-Route-North,Route-North,154.1,159.4,169.4,191.6,28.93,0.0,5.51,km/L,6,6,0,Yes,17.0,Loading/Unloading Delay,30.8,No,None,3278.5,65.57,85.47,77.53,0.545,122.27
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0036,Box Truck,Diesel,4500,DRV0037,Kenji Silva,1.9,TRIP603394,2026-01-02,Jan-2026,Q1,Friday,RT-Route-East,Route-East,139.1,136.3,198.5,231.1,15.13,0.0,9.01,km/L,15,15,0,No,43.8,Minor Accident,15.3,No,None,2365.8,52.57,87.66,40.55,0.637,105.52
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0038,Box Truck,Diesel,4500,DRV0039,Tom Clark,2.4,TRIP603587,2026-01-02,Jan-2026,Q1,Friday,RT-Route-Industrial,Route-Industrial,104.3,111.3,136.5,132.5,13.56,0.0,8.21,km/L,17,17,0,Yes,0.8,No Downtime,35.5,No,None,3048.3,67.74,96.54,36.34,0.517,71.14
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0040,Box Truck,Diesel,4500,DRV0041,Sofia Patel,6.1,TRIP603769,2026-01-02,Jan-2026,Q1,Friday,RT-Route-North,Route-North,88.6,92.5,126.8,149.5,14.25,0.0,6.49,km/L,6,5,1,No,2.3,No Downtime,24.8,No,None,3528.6,78.41,81.24,38.19,0.61,74.75
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0041,Box Truck,Diesel,4500,DRV0042,David Silva,11.5,TRIP603865,2026-01-02,Jan-2026,Q1,Friday,RT-Route-West,Route-West,55.0,59.3,70.0,69.4,7.66,0.0,7.74,km/L,6,4,2,No,212.5,Vehicle Breakdown,26.1,No,None,3606.9,80.15,93.55,20.53,0.539,39.7
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0043,Two-Wheeler (Last Mile),Petrol,40,DRV0044,Kenji Singh,8.7,TRIP604048,2026-01-02,Jan-2026,Q1,Friday,RT-Route-West,Route-West,109.9,114.3,137.8,134.3,2.64,0.0,43.24,km/L,18,18,0,Yes,4.3,No Downtime,37.4,No,None,18.9,47.25,98.66,7.08,0.759,90.16
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0044,Delivery Van,Diesel,1200,DRV0045,Priya Ito,11.6,TRIP604144,2026-01-02,Jan-2026,Q1,Friday,RT-Route-Downtown,Route-Downtown,50.8,51.6,61.9,70.4,3.51,0.0,14.7,km/L,18,14,4,No,105.7,Scheduled Maintenance,28.8,No,None,422.2,35.18,86.56,9.41,0.848,47.32
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0045,Delivery Van,Diesel,1200,DRV0046,Noah Singh,0.7,TRIP604245,2026-01-02,Jan-2026,Q1,Friday,RT-Route-Airport,Route-Airport,43.0,42.9,63.9,66.2,2.46,0.0,17.42,km/L,14,13,1,No,29.3,Loading/Unloading Delay,34.2,No,None,692.7,57.73,96.75,6.59,0.656,30.64
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0046,Two-Wheeler (Last Mile),Petrol,40,DRV0047,Sam Khan,6.0,TRIP604350,2026-01-02,Jan-2026,Q1,Friday,RT-Route-Airport,Route-Airport,130.2,137.7,144.3,173.0,3.62,0.0,38.07,km/L,19,18,1,No,5.0,No Downtime,29.5,No,None,13.4,33.5,78.87,9.7,0.83,118.79
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0048,Delivery Van,Diesel,1200,DRV0049,Sam Sharma,7.7,TRIP604552,2026-01-02,Jan-2026,Q1,Friday,RT-Route-Suburb,Route-Suburb,67.8,72.8,75.5,83.2,5.91,0.0,12.31,km/L,14,13,1,No,4.0,No Downtime,30.2,No,None,552.9,46.08,84.51,15.84,0.865,69.16
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0001,Refrigerated Truck,Diesel,5000,DRV0002,Sam Silva,8.5,TRIP600002,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Airport,Route-Airport,57.1,58.7,97.5,102.6,8.76,0.0,6.7,km/L,14,14,0,Yes,24.0,Traffic Delay,16.4,No,None,3290.6,65.81,92.44,23.48,0.548,41.32
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0002,Box Truck,Diesel,4500,DRV0003,Maria Garcia,5.5,TRIP600092,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-West,Route-West,144.0,154.6,171.4,202.2,15.66,0.0,9.87,km/L,4,4,0,Yes,2.7,No Downtime,11.3,No,None,3885.6,86.35,78.96,41.97,0.351,70.69
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0003,Delivery Van,Diesel,1200,DRV0004,Alex Garcia,9.7,TRIP600195,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Express,Route-Express,199.6,213.2,217.9,214.6,12.3,0.0,17.33,km/L,4,4,0,Yes,0.4,No Downtime,20.9,No,None,781.2,65.1,95.06,32.96,0.428,105.6
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0005,Delivery Van,Diesel,1200,DRV0006,Priya Garcia,14.9,TRIP600392,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Central,Route-Central,177.7,180.3,219.4,271.5,10.66,0.0,16.92,km/L,17,16,1,No,3.2,No Downtime,37.9,No,None,531.7,44.31,79.64,28.57,0.825,159.78
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0006,Two-Wheeler (Last Mile),Petrol,40,DRV0007,Raj Nguyen,11.3,TRIP600492,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-West,Route-West,196.2,211.4,216.1,264.5,5.75,0.0,36.76,km/L,12,12,0,No,2.9,No Downtime,28.1,No,None,19.0,47.5,75.83,15.41,0.771,169.61
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0007,Delivery Van,Diesel,1200,DRV0008,Fatima Ahmed,14.9,TRIP600586,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-North,Route-North,40.9,43.3,54.1,58.8,3.43,0.0,12.61,km/L,10,10,0,Yes,0.6,No Downtime,37.9,No,None,750.8,62.57,86.91,9.19,0.402,21.84
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0010,Box Truck,Diesel,4500,DRV0011,Kenji Kim,12.4,TRIP600882,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-East,Route-East,57.1,58.2,75.0,90.2,7.69,0.0,7.57,km/L,17,17,0,Yes,0.4,No Downtime,36.9,No,None,1383.1,30.74,81.58,20.61,0.612,44.36
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0011,Delivery Van,Diesel,1200,DRV0012,Tom Singh,9.3,TRIP600982,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Express,Route-Express,185.4,185.1,214.6,208.6,12.46,0.0,14.85,km/L,13,12,1,No,20.1,Traffic Delay,8.5,No,None,461.0,38.42,103.04,33.39,0.525,110.32
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0013,Refrigerated Truck,Diesel,5000,DRV0014,Carlos Meyer,1.4,TRIP601188,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Express,Route-Express,178.1,178.6,214.9,254.0,24.01,0.0,7.44,km/L,9,8,1,No,109.5,Vehicle Breakdown,19.5,No,None,3337.3,66.75,84.37,64.35,0.794,170.71
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0014,Two-Wheeler (Last Mile),Petrol,40,DRV0015,Aisha Singh,13.3,TRIP601290,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Central,Route-Central,91.7,97.1,102.6,109.8,2.29,0.0,42.34,km/L,16,16,0,Yes,3.5,No Downtime,38.3,Yes,Near Miss,33.8,84.5,88.25,6.14,0.392,40.86
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0015,Delivery Van,Diesel,1200,DRV0016,Maria Ahmed,1.4,TRIP601389,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Central,Route-Central,182.1,179.5,232.8,265.5,12.17,0.0,14.75,km/L,5,5,0,Yes,2.9,No Downtime,6.8,No,None,1001.2,83.43,88.95,32.62,0.819,160.34
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0016,Delivery Van,Electric,1200,DRV0017,Sam Nguyen,2.8,TRIP601485,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Downtown,Route-Downtown,130.7,128.6,171.2,168.7,0.0,35.09,3.66,km/kWh,12,12,0,Yes,4.5,No Downtime,24.7,No,None,959.5,79.96,103.14,15.79,0.757,102.08
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0017,Delivery Van,Diesel,1200,DRV0018,John Rossi,1.5,TRIP601573,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Suburb,Route-Suburb,203.8,200.4,278.9,335.3,13.39,0.0,14.97,km/L,14,14,0,Yes,1.2,No Downtime,12.1,No,None,1076.8,89.73,84.59,35.89,0.732,160.69
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0018,Refrigerated Truck,Diesel,5000,DRV0019,David Muller,14.9,TRIP601669,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Suburb,Route-Suburb,164.5,169.9,186.1,216.8,23.15,0.0,7.34,km/L,4,4,0,No,44.5,Traffic Delay,12.1,No,None,3934.1,78.68,83.11,62.04,0.411,96.42
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0019,Box Truck,Diesel,4500,DRV0020,Wei Patel,1.3,TRIP601772,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Downtown,Route-Downtown,211.8,216.3,288.1,319.6,25.45,0.0,8.5,km/L,6,6,0,Yes,3.3,No Downtime,35.9,No,None,2037.7,45.28,88.27,68.21,0.851,215.07
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0021,Box Truck,Diesel,4500,DRV0022,Sofia Khan,3.6,TRIP601941,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-East,Route-East,120.7,120.7,139.5,168.5,20.02,0.0,6.03,km/L,10,10,0,Yes,4.3,No Downtime,15.7,No,None,1498.9,33.31,82.79,53.65,0.718,110.74
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0023,Two-Wheeler (Last Mile),Petrol,40,DRV0024,Wei Garcia,11.2,TRIP602118,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Downtown,Route-Downtown,40.2,41.5,45.4,52.2,1.1,0.0,37.73,km/L,18,15,3,No,22.8,Loading/Unloading Delay,25.3,No,None,13.9,34.75,84.25,2.95,0.555,24.26
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0024,Two-Wheeler (Last Mile),Petrol,40,DRV0025,Maria Meyer,3.4,TRIP602225,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Express,Route-Express,48.2,47.9,75.8,79.5,1.09,0.0,43.84,km/L,27,27,0,Yes,2.3,No Downtime,24.5,No,None,12.7,31.75,95.94,2.92,0.802,39.64
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0027,Delivery Van,Diesel,1200,DRV0028,Sofia Weber,5.7,TRIP602511,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-West,Route-West,93.4,96.4,142.1,152.4,5.91,0.0,16.31,km/L,6,5,1,No,107.2,Scheduled Maintenance,23.9,No,None,361.2,30.1,90.34,15.84,0.556,61.22
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0029,Refrigerated Truck,Diesel,5000,DRV0030,Carlos Turner,8.4,TRIP602709,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Downtown,Route-Downtown,160.8,160.1,176.2,195.4,22.3,0.0,7.18,km/L,7,7,0,Yes,3.3,No Downtime,17.0,No,None,2684.1,53.68,90.57,59.76,0.706,140.33
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0030,Delivery Van,Diesel,1200,DRV0031,Fatima Turner,7.6,TRIP602794,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Suburb,Route-Suburb,197.0,205.7,332.3,397.7,14.83,0.0,13.87,km/L,10,7,3,No,172.2,Scheduled Maintenance,14.9,No,None,685.0,57.08,80.02,39.74,0.571,136.5
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0031,Delivery Van,Diesel,1200,DRV0032,Maria Clark,2.7,TRIP602894,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Suburb,Route-Suburb,125.8,131.6,174.9,193.2,10.07,0.0,13.07,km/L,17,15,2,No,237.9,Vehicle Breakdown,11.4,No,None,426.6,35.55,86.54,26.99,0.861,123.79
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0032,Box Truck,Diesel,4500,DRV0033,Grace Bell,7.3,TRIP602999,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Suburb,Route-Suburb,40.6,43.4,59.5,73.7,5.42,0.0,8.01,km/L,9,9,0,Yes,3.9,No Downtime,24.8,No,None,1721.7,38.26,75.52,14.53,0.792,40.48
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0033,Refrigerated Truck,Diesel,5000,DRV0034,Emma Garcia,13.4,TRIP603103,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-North,Route-North,64.5,69.3,92.0,91.2,13.2,0.0,5.25,km/L,18,18,0,Yes,1.5,No Downtime,16.8,No,None,4443.4,88.87,93.89,35.38,0.4,41.17
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0036,Box Truck,Diesel,4500,DRV0037,Kenji Silva,1.9,TRIP603395,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-East,Route-East,200.4,214.7,222.4,242.7,32.58,0.0,6.59,km/L,14,13,1,No,3.3,No Downtime,39.1,No,None,3714.1,82.54,85.53,87.31,0.386,123.0
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0037,Delivery Van,Diesel,1200,DRV0038,Fatima Turner,4.9,TRIP603490,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Airport,Route-Airport,83.1,87.5,109.6,116.8,7.21,0.0,12.14,km/L,17,16,1,No,0.2,No Downtime,14.7,Yes,Near Miss,663.7,55.31,89.12,19.32,0.635,63.8
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0038,Box Truck,Diesel,4500,DRV0039,Tom Clark,2.4,TRIP603588,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Industrial,Route-Industrial,74.8,75.2,113.3,133.4,9.17,0.0,8.2,km/L,7,6,1,No,118.0,Scheduled Maintenance,29.4,No,None,2514.8,55.88,84.48,24.58,0.527,51.51
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0039,Box Truck,Diesel,4500,DRV0040,Grace Nguyen,3.8,TRIP603683,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Suburb,Route-Suburb,104.3,104.9,147.7,179.4,12.84,0.0,8.17,km/L,16,11,5,No,120.0,Scheduled Maintenance,25.2,No,None,2971.7,66.04,81.86,34.41,0.351,51.75
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0040,Box Truck,Diesel,4500,DRV0041,Sofia Patel,6.1,TRIP603770,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-North,Route-North,99.7,106.9,129.0,157.7,15.25,0.0,7.01,km/L,7,6,1,No,16.6,Traffic Delay,36.2,No,None,2192.4,48.72,76.29,40.87,0.778,98.57
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0042,Box Truck,Diesel,4500,DRV0043,Priya Ahmed,7.0,TRIP603962,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Downtown,Route-Downtown,215.3,212.2,311.9,339.6,27.85,0.0,7.62,km/L,21,17,4,No,77.7,Minor Accident,6.5,No,None,2550.2,56.67,93.19,74.64,0.75,189.62
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0043,Two-Wheeler (Last Mile),Petrol,40,DRV0044,Kenji Singh,8.7,TRIP604049,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-West,Route-West,186.1,187.4,250.7,313.1,5.01,0.0,37.38,km/L,9,9,0,No,41.9,Traffic Delay,23.9,No,None,27.3,68.25,79.51,13.43,0.602,119.23
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0044,Delivery Van,Diesel,1200,DRV0045,Priya Ito,11.6,TRIP604145,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Downtown,Route-Downtown,44.7,46.7,55.0,66.4,3.89,0.0,12.0,km/L,9,9,0,Yes,0.7,No Downtime,15.8,No,None,1007.4,83.95,79.28,10.43,0.611,32.49
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0045,Delivery Van,Diesel,1200,DRV0046,Noah Singh,0.7,TRIP604246,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Airport,Route-Airport,183.8,181.9,206.7,232.4,10.13,0.0,17.96,km/L,5,5,0,Yes,11.2,Traffic Delay,7.0,No,None,805.2,67.1,89.87,27.15,0.699,137.77
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0048,Delivery Van,Diesel,1200,DRV0049,Sam Sharma,7.7,TRIP604553,2026-01-03,Jan-2026,Q1,Saturday,RT-Route-Suburb,Route-Suburb,219.4,234.1,319.0,355.5,15.82,0.0,14.8,km/L,13,13,0,Yes,3.6,No Downtime,38.5,No,None,632.5,52.71,84.1,42.4,0.373,104.85
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0001,Refrigerated Truck,Diesel,5000,DRV0002,Sam Silva,8.5,TRIP600003,2026-01-05,Jan-2026,Q1,Monday,RT-Route-Airport,Route-Airport,202.2,217.4,297.6,345.7,40.94,0.0,5.31,km/L,9,9,0,Yes,13.6,Loading/Unloading Delay,24.3,No,None,2002.8,40.06,80.07,109.72,0.362,126.41
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0002,Box Truck,Diesel,4500,DRV0003,Maria Garcia,5.5,TRIP600093,2026-01-05,Jan-2026,Q1,Monday,RT-Route-West,Route-West,114.6,121.8,132.9,139.6,14.76,0.0,8.25,km/L,4,3,1,No,1.6,No Downtime,34.5,No,None,4112.4,91.39,89.57,39.56,0.592,90.76
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0003,Delivery Van,Diesel,1200,DRV0004,Alex Garcia,9.7,TRIP600196,2026-01-05,Jan-2026,Q1,Monday,RT-Route-Express,Route-Express,65.7,70.7,88.1,106.0,4.17,0.0,16.97,km/L,14,11,3,No,80.7,Scheduled Maintenance,30.4,No,None,628.6,52.38,77.24,11.18,0.485,39.54
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0004,Box Truck,Diesel,4500,DRV0005,Tom Rossi,2.0,TRIP600288,2026-01-05,Jan-2026,Q1,Monday,RT-Route-North,Route-North,104.2,109.4,143.2,148.9,11.8,0.0,9.27,km/L,9,8,1,No,14.0,Loading/Unloading Delay,8.6,No,None,3021.3,67.14,91.6,31.62,0.476,65.82
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0005,Delivery Van,Diesel,1200,DRV0006,Priya Garcia,14.9,TRIP600393,2026-01-05,Jan-2026,Q1,Monday,RT-Route-Central,Route-Central,207.7,217.0,287.6,342.4,13.12,0.0,16.54,km/L,10,8,2,No,85.7,Scheduled Maintenance,14.4,No,None,594.4,49.53,80.4,35.16,0.547,133.58
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0006,Two-Wheeler (Last Mile),Petrol,40,DRV0007,Raj Nguyen,11.3,TRIP600493,2026-01-05,Jan-2026,Q1,Monday,RT-Route-West,Route-West,195.2,197.7,236.0,240.7,4.91,0.0,40.3,km/L,13,13,0,No,3.8,No Downtime,38.5,No,None,18.3,45.75,96.81,13.16,0.786,161.67
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0007,Delivery Van,Diesel,1200,DRV0008,Fatima Ahmed,14.9,TRIP600587,2026-01-05,Jan-2026,Q1,Monday,RT-Route-North,Route-North,61.3,63.1,75.2,87.5,4.55,0.0,13.87,km/L,8,8,0,Yes,16.0,Loading/Unloading Delay,33.0,No,None,795.9,66.33,83.49,12.19,0.695,49.04
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0008,Refrigerated Truck,Diesel,5000,DRV0009,Wei Clark,0.8,TRIP600693,2026-01-05,Jan-2026,Q1,Monday,RT-Route-Central,Route-Central,134.2,132.7,163.6,183.8,19.46,0.0,6.82,km/L,11,10,1,No,3.5,No Downtime,31.9,No,None,4252.4,85.05,90.02,52.15,0.741,120.32
